"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.collectedAnnotationResults"	"Answer.6892783_0_rephrasedReason"	"Answer.11670084_202_rephrasedReason"	"Answer.6024976_830_rephrasedReason"	"Answer.6892783_732_rephrasedReason"	"Answer.9841537_208_rephrasedReason"	"Answer.feedback"	"Answer.Submit HIT"	"Answer.6024976_830_no_reason"	"Answer.16318175_647_rephrasedReason"	"Answer.6024976_562_rephrasedReason"	"Answer.6024976_457_rephrasedReason"	"Answer.6024976_686_rephrasedReason"	"Answer.5448788_114_no_reason"	"Answer.5448788_114_rephrasedReason"	"Answer.6024976_562_no_reason"	"Answer.6024976_589_rephrasedReason"	"Answer.4595363_309_rephrasedReason"	"Answer.16318175_97_rephrasedReason"	"Answer.9841537_231_rephrasedReason"	"Answer.11670084_0_rephrasedReason"	"Answer.8828552_209_rephrasedReason"	"Answer.16318175_506_rephrasedReason"	"Answer.8834046_318_rephrasedReason"	"Answer.6540157_352_rephrasedReason"	"Answer.16318175_260_rephrasedReason"	"Answer.9841537_0_rephrasedReason"	"Answer.5481449_13_rephrasedReason"	"Answer.8834046_145_rephrasedReason"	"Answer.5481449_144_rephrasedReason"	"Answer.12013232_335_rephrasedReason"	"Answer.12013232_335_no_reason"	"Answer.8834046_145_no_reason"	"Answer.4595363_428_rephrasedReason"	"Answer.8828552_110_rephrasedReason"	"Answer.6540157_28_rephrasedReason"	"Answer.5481449_258_rephrasedReason"	"Answer.6892783_236_no_reason"	"Answer.6892783_236_rephrasedReason"
"3UY4PIS8QRXU7XYDJFM97X4BYO11NH"	"30NHI4EO3UFD5ZT7C07R6OG4X1YBTQ"	"Simplify and write a gist of a reason in an argument (3 mins/HIT on average)"	"Given arguments to various controversies, rephrase and simplify the reasons so that they capture the gist"	"Argumentation, NLP, natural language processing"	"$0.27"	"Wed Mar 08 10:47:04 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"1200"	"604800"	"Wed Mar 15 10:47:04 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3UY4PIS8QRXU7XYDJFM97X4BYO11NH"	"34Q075JO1YPU8L3Z8BPDK54I44301M"	"A1XP1I0MDFB0UP"	"Approved"	"Wed Mar 15 13:52:19 CET 2017"	"Wed Mar 08 13:43:56 CET 2017"	"Wed Mar 08 13:52:19 CET 2017"	"Thu Mar 09 08:40:09 CET 2017"	""	""	""	""	""	"Capital gains should not be treated differently for taxable income."	"To eliminate proposition 209 issues, racial preference should be replaced with class preference."	"Vegans should be considerate of non vegans choice not to participate in those dietary choices."	"Equality in taxed income would eliminate risky investment by firms and investors."	"To avoid the WMD situation of Iraq, the US shouldn't attack Syria."	""	""
"3UY4PIS8QRXU7XYDJFM97X4BYO11NH"	"30NHI4EO3UFD5ZT7C07R6OG4X1YBTQ"	"Simplify and write a gist of a reason in an argument (3 mins/HIT on average)"	"Given arguments to various controversies, rephrase and simplify the reasons so that they capture the gist"	"Argumentation, NLP, natural language processing"	"$0.27"	"Wed Mar 08 10:47:04 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"1200"	"604800"	"Wed Mar 15 10:47:04 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3UY4PIS8QRXU7XYDJFM97X4BYO11NH"	"3TAYZSBPLMK1YF570H8BZUK6R3F2S9"	"A2JMA3N43YNDLG"	"Approved"	"Wed Mar 15 16:56:45 CET 2017"	"Wed Mar 08 16:50:54 CET 2017"	"Wed Mar 08 16:56:45 CET 2017"	"Thu Mar 09 08:40:09 CET 2017"	""	""	""	""	""	"No economic argument to tax income different, income is income"	"Logical to replace racial with class preference"	"We do not condemn vegans so they should not condemn us."	"From economic viewpoint, income should be taxed the same. It is fair"	"WMDs could exist"	""	""
"3UY4PIS8QRXU7XYDJFM97X4BYO11NH"	"30NHI4EO3UFD5ZT7C07R6OG4X1YBTQ"	"Simplify and write a gist of a reason in an argument (3 mins/HIT on average)"	"Given arguments to various controversies, rephrase and simplify the reasons so that they capture the gist"	"Argumentation, NLP, natural language processing"	"$0.27"	"Wed Mar 08 10:47:04 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"1200"	"604800"	"Wed Mar 15 10:47:04 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3UY4PIS8QRXU7XYDJFM97X4BYO11NH"	"38JBBYETQPMARAFC307U3SDPAR0E4G"	"A3TQKAOIJSPPRB"	"Approved"	"Wed Mar 15 21:49:44 CET 2017"	"Wed Mar 08 21:46:24 CET 2017"	"Wed Mar 08 21:49:44 CET 2017"	"Thu Mar 09 08:40:09 CET 2017"	""	""	""	""	""	"Capital gains represent a form of income and should be taxed."	"It would be logical and constitutional to include income diversity in affirmative action for college admissions."		"Capital gains represents a form of income and should be taxed."	"The author is concern about another situation like Iraq where the US went in for weapons of mass destruction and found none and had a costly war."	""	""	"on"
"309D674SHZXCTRJEWM6KXYN8LWEBCS"	"30NHI4EO3UFD5ZT7C07R6OG4X1YBTQ"	"Simplify and write a gist of a reason in an argument (3 mins/HIT on average)"	"Given arguments to various controversies, rephrase and simplify the reasons so that they capture the gist"	"Argumentation, NLP, natural language processing"	"$0.27"	"Wed Mar 08 10:47:04 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"1200"	"604800"	"Wed Mar 15 10:47:04 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=309D674SHZXCTRJEWM6KXYN8LWEBCS"	"3ZPBJO59KQDZBGP7MCGTRZ48FI9DHS"	"A1XP1I0MDFB0UP"	"Approved"	"Wed Mar 15 13:58:52 CET 2017"	"Wed Mar 08 13:53:27 CET 2017"	"Wed Mar 08 13:58:52 CET 2017"	"Thu Mar 09 08:40:09 CET 2017"	""	""	""	""	""						""	""		"They should seek reparations from the West African kingdoms instead of the European slavers."	"Based on vegans I have observed, it is not for everyone."	"The omnivore's diet is deficient in the vital nutrients for the best health."	"I know of an underweight child with learning disabilities due to an insufficient vegan diet."	"on"
"309D674SHZXCTRJEWM6KXYN8LWEBCS"	"30NHI4EO3UFD5ZT7C07R6OG4X1YBTQ"	"Simplify and write a gist of a reason in an argument (3 mins/HIT on average)"	"Given arguments to various controversies, rephrase and simplify the reasons so that they capture the gist"	"Argumentation, NLP, natural language processing"	"$0.27"	"Wed Mar 08 10:47:04 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"1200"	"604800"	"Wed Mar 15 10:47:04 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=309D674SHZXCTRJEWM6KXYN8LWEBCS"	"3WQ3B2KGE9SVS8696RM24M01V9OB19"	"A39L4HGZWPSQYO"	"Approved"	"Wed Mar 15 18:18:31 CET 2017"	"Wed Mar 08 18:14:07 CET 2017"	"Wed Mar 08 18:18:31 CET 2017"	"Thu Mar 09 08:40:09 CET 2017"	""	""	""	""	""						""	""		"It is too difficult to trace lineage to truly pay reparations in a meaningful way."	"People need to be allowed to choose veganism for themselves as their preferred lifestyle."	"Many vegans are unable to eat a balanced and healthy lifestyle with their limited options."	"Children require many nutrients to grow and be healthy, many vegans are unable to provide this to children."		"The marketplace is so competitive that internships are often the only way a college student can get their foot in the door.  It forces them to take an unpaid job to gain this experience."
"309D674SHZXCTRJEWM6KXYN8LWEBCS"	"30NHI4EO3UFD5ZT7C07R6OG4X1YBTQ"	"Simplify and write a gist of a reason in an argument (3 mins/HIT on average)"	"Given arguments to various controversies, rephrase and simplify the reasons so that they capture the gist"	"Argumentation, NLP, natural language processing"	"$0.27"	"Wed Mar 08 10:47:04 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"1200"	"604800"	"Wed Mar 15 10:47:04 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=309D674SHZXCTRJEWM6KXYN8LWEBCS"	"33CID5710553FK60K8PF6IB35O7L3R"	"A3TQKAOIJSPPRB"	"Approved"	"Wed Mar 15 22:09:26 CET 2017"	"Wed Mar 08 22:06:55 CET 2017"	"Wed Mar 08 22:09:26 CET 2017"	"Thu Mar 09 08:40:09 CET 2017"	""	""	""	""	""						""	""		"West African kingdoms that sold slaves to Europe have not paid reparations."		"It would be hard to get the proper nutrients on a vegan diet."	"The author knows a child on vegan diet that is underweight."	"on"		"on"
"38LRF35D5L83CQW13KCE9LB24483U3"	"30NHI4EO3UFD5ZT7C07R6OG4X1YBTQ"	"Simplify and write a gist of a reason in an argument (3 mins/HIT on average)"	"Given arguments to various controversies, rephrase and simplify the reasons so that they capture the gist"	"Argumentation, NLP, natural language processing"	"$0.27"	"Wed Mar 08 10:47:04 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00002.html"	"1200"	"604800"	"Wed Mar 15 10:47:04 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=38LRF35D5L83CQW13KCE9LB24483U3"	"3BWI6RSP7HL7AXXV5Y5164XZ1RVE71"	"A23CTGXNDDW5LC"	"Approved"	"Wed Mar 15 11:01:07 CET 2017"	"Wed Mar 08 10:54:09 CET 2017"	"Wed Mar 08 11:01:07 CET 2017"	"Wed Mar 08 11:23:16 CET 2017"	""	""	""	""	""						""	""									"Some vegans appear unhealthy, with sallow skin and dull hair."	"A longer school day would cut into the time students have available for sleep, and the lack of sleep would cause them to underperform."	"Less than 4% of the U.S. population ever owned a slave."	"The U.S. does not know for certain whether chemical weapons were used, and, if chemical weapons were used, the U.S. does not know whether the Assad regime was responsible or if another party used them. Additionally, it is illegal under international law to attack another country for reasons other than self defense."	"It would be unfair for an African American child raised in economically stable conditions to receive an advantage over a white child born into poverty."
"38LRF35D5L83CQW13KCE9LB24483U3"	"30NHI4EO3UFD5ZT7C07R6OG4X1YBTQ"	"Simplify and write a gist of a reason in an argument (3 mins/HIT on average)"	"Given arguments to various controversies, rephrase and simplify the reasons so that they capture the gist"	"Argumentation, NLP, natural language processing"	"$0.27"	"Wed Mar 08 10:47:04 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00002.html"	"1200"	"604800"	"Wed Mar 15 10:47:04 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=38LRF35D5L83CQW13KCE9LB24483U3"	"3EJPLAJKENSMHSAMIBEML0YLUMYZ67"	"A1XP1I0MDFB0UP"	"Approved"	"Wed Mar 15 13:06:19 CET 2017"	"Wed Mar 08 12:55:10 CET 2017"	"Wed Mar 08 13:06:19 CET 2017"	"Thu Mar 09 08:40:09 CET 2017"	""	""	""	""	""						""	""									"small portions with dull skin and hair seemed unhealthy."	"Many people, (including me)  underperform without an adequate amount of sleep."	"Less than 4% of the population in the Deep South owned a slave."	"International law dictates that attacking a country except for self defense is illegal. Furthermore, there is no evidence that chemical weapons were used."	"Should an African American daughter of a physician and engineer receive preference over a disadvantaged white kid of meth addicts in the Ozarks?"
"38LRF35D5L83CQW13KCE9LB24483U3"	"30NHI4EO3UFD5ZT7C07R6OG4X1YBTQ"	"Simplify and write a gist of a reason in an argument (3 mins/HIT on average)"	"Given arguments to various controversies, rephrase and simplify the reasons so that they capture the gist"	"Argumentation, NLP, natural language processing"	"$0.27"	"Wed Mar 08 10:47:04 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00002.html"	"1200"	"604800"	"Wed Mar 15 10:47:04 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=38LRF35D5L83CQW13KCE9LB24483U3"	"3IHR8NYAM8DEO142CEN5X4CTOY2P4C"	"A3TQKAOIJSPPRB"	"Approved"	"Wed Mar 15 21:55:21 CET 2017"	"Wed Mar 08 21:53:31 CET 2017"	"Wed Mar 08 21:55:21 CET 2017"	"Thu Mar 09 08:40:09 CET 2017"	""	""	""	""	""						""	""									"Some vegans do not look healthy."	"Students need more sleep to perform better; therefore, a longer school day would inhibit that from happening."	"
The entire current US population should not be accountable for a past tiny minority of population who were slave owners.
"	"We are unsure if and whom used chemical weapons and it is illegal to attack a country unless it is self-defense under international law."	"Income should be taken into consideration for affirmative action not just race because there are wealthy minority individuals."
"335VBRURDJC82WOVUTYJWGSLI8O9E9"	"30NHI4EO3UFD5ZT7C07R6OG4X1YBTQ"	"Simplify and write a gist of a reason in an argument (3 mins/HIT on average)"	"Given arguments to various controversies, rephrase and simplify the reasons so that they capture the gist"	"Argumentation, NLP, natural language processing"	"$0.27"	"Wed Mar 08 10:47:04 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00003.html"	"1200"	"604800"	"Wed Mar 15 10:47:04 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=335VBRURDJC82WOVUTYJWGSLI8O9E9"	"308Q0PEVB9PN4LNAGETC5FMXOARI9R"	"A23CTGXNDDW5LC"	"Approved"	"Wed Mar 15 11:07:09 CET 2017"	"Wed Mar 08 11:01:35 CET 2017"	"Wed Mar 08 11:07:09 CET 2017"	"Wed Mar 08 11:23:16 CET 2017"	""	""	""	""	""						""	""														"Too much university money goes into the sports program. "	"Less than 4% of Africans in the Trans-Atlantic Slave Trade ended up in the United States and its former colonies."	"There would be huge benefits from the decision to drop intercollegiate sports programs like football and basketball."	"The kids might not want to go on a vacation."	"Much of the United States' wealth came from the slave-free north during the industrial revolution rather than from the slave trade."
"335VBRURDJC82WOVUTYJWGSLI8O9E9"	"30NHI4EO3UFD5ZT7C07R6OG4X1YBTQ"	"Simplify and write a gist of a reason in an argument (3 mins/HIT on average)"	"Given arguments to various controversies, rephrase and simplify the reasons so that they capture the gist"	"Argumentation, NLP, natural language processing"	"$0.27"	"Wed Mar 08 10:47:04 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00003.html"	"1200"	"604800"	"Wed Mar 15 10:47:04 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=335VBRURDJC82WOVUTYJWGSLI8O9E9"	"3AZHRG4CU5WQIOHEVF3W8YJF2OG30G"	"A1XP1I0MDFB0UP"	"Approved"	"Wed Mar 15 13:28:40 CET 2017"	"Wed Mar 08 13:21:58 CET 2017"	"Wed Mar 08 13:28:40 CET 2017"	"Thu Mar 09 08:40:09 CET 2017"	""	""	""	""	""						""	""														"RU coaches are overpaid and the cost to build the stadium is $100 million."	"Less than 4% of Africans who were bought to the Americas ended up in British North America."	"A huge benefit to the college would be to discontinue the football and basketball programs."	"When coming home from abroad I want to be home."	"The author's standpoint that the wealth of the US was gained to slave trade is false when one examines the wealth generated by the industrial revolution in the North."
"335VBRURDJC82WOVUTYJWGSLI8O9E9"	"30NHI4EO3UFD5ZT7C07R6OG4X1YBTQ"	"Simplify and write a gist of a reason in an argument (3 mins/HIT on average)"	"Given arguments to various controversies, rephrase and simplify the reasons so that they capture the gist"	"Argumentation, NLP, natural language processing"	"$0.27"	"Wed Mar 08 10:47:04 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00003.html"	"1200"	"604800"	"Wed Mar 15 10:47:04 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=335VBRURDJC82WOVUTYJWGSLI8O9E9"	"3AMYWKA6YCYAIOWFG23552RHAJ9O6A"	"A2IFZ6L86C5QYW"	"Approved"	"Wed Mar 15 16:06:03 CET 2017"	"Wed Mar 08 16:00:52 CET 2017"	"Wed Mar 08 16:06:03 CET 2017"	"Thu Mar 09 08:40:09 CET 2017"	""	""	""	""	""						""	""														"Sports programs cost an obscene amount of money to operate."	"Very few of the Africans transported to the Americas ended up in the United States."	"Dropping sports programs is a huge benefit."	"Children want to be at home."	"Most of the United States' wealth came from slave-free industries."
"34R0BODSP1BP19MJR3L2K0NJWC5E5N"	"30NHI4EO3UFD5ZT7C07R6OG4X1YBTQ"	"Simplify and write a gist of a reason in an argument (3 mins/HIT on average)"	"Given arguments to various controversies, rephrase and simplify the reasons so that they capture the gist"	"Argumentation, NLP, natural language processing"	"$0.27"	"Wed Mar 08 10:47:04 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"1200"	"604800"	"Wed Mar 15 10:47:04 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=34R0BODSP1BP19MJR3L2K0NJWC5E5N"	"3PPTZCWALRWFRAT6XKSKR5FCUNCZQ6"	"A1XP1I0MDFB0UP"	"Approved"	"Wed Mar 15 13:36:06 CET 2017"	"Wed Mar 08 13:29:29 CET 2017"	"Wed Mar 08 13:36:06 CET 2017"	"Thu Mar 09 08:40:10 CET 2017"	""	""	""	""	""						""	""																			"Attacking Syria will have vital consequences for the US."	"They don't want the classroom experience."	"On reason to drop the sports program is because of money."	"To be in the classroom and be involved in school activities is as important being a part of the sports team."	"Evidence shows that tenure retains good teachers."
"34R0BODSP1BP19MJR3L2K0NJWC5E5N"	"30NHI4EO3UFD5ZT7C07R6OG4X1YBTQ"	"Simplify and write a gist of a reason in an argument (3 mins/HIT on average)"	"Given arguments to various controversies, rephrase and simplify the reasons so that they capture the gist"	"Argumentation, NLP, natural language processing"	"$0.27"	"Wed Mar 08 10:47:04 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"1200"	"604800"	"Wed Mar 15 10:47:04 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=34R0BODSP1BP19MJR3L2K0NJWC5E5N"	"3G5F9DBFOQ9L5XPTDXGNXLAFFROVHO"	"A3TQKAOIJSPPRB"	"Approved"	"Wed Mar 15 21:46:21 CET 2017"	"Wed Mar 08 21:42:36 CET 2017"	"Wed Mar 08 21:46:21 CET 2017"	"Thu Mar 09 08:40:10 CET 2017"	""	""	""	""	""						""	""																			"The US attacking Syria would only make conditions worse."	"Home-schoolers are not part of the other parts of academic experience associated with going to traditional high schools."	"It is expensive to support a sports team. The money could be placed elsewhere."	"Home schoolers are not part of other activities associated with going to a traditional high school, so they should be excluded from playing on sport teams."		"on"
