"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.collectedAnnotationResults"	"Answer.14672166_0_opposingStance_warrant"	"Answer.14672166_0_familiarGroup"	"Answer.18332215_0_opposingStance_warrant_impossible"	"Answer.18332215_0_familiarGroup"	"Answer.feedback"	"Answer.Submit HIT"	"Answer.18332215_0_opposingStance_warrant"	"Answer.15164217_250_opposingStance_warrant"	"Answer.15164217_250_familiarGroup"	"Answer.5905284_239_opposingStance_warrant"	"Answer.5905284_239_familiarGroup"	"Answer.15164217_250_opposingStance_warrant_impossible"	"Answer.2700850_116_opposingStance_warrant"	"Answer.2700850_116_familiarGroup"	"Answer.10340252_593_opposingStance_warrant"	"Answer.10340252_593_familiarGroup"	"Answer.13573791_73_opposingStance_warrant"	"Answer.13573791_73_familiarGroup"	"Answer.9182291_166_opposingStance_warrant"	"Answer.9182291_166_familiarGroup"	"Answer.9182291_166_opposingStance_warrant_impossible"	"Answer.13573791_73_opposingStance_warrant_impossible"	"Answer.2653827_354_opposingStance_warrant"	"Answer.2653827_354_familiarGroup"	"Answer.5374214_216_opposingStance_warrant"	"Answer.5374214_216_familiarGroup"	"Answer.6537087_558_opposingStance_warrant"	"Answer.6537087_558_familiarGroup"	"Answer.12074964_395_opposingStance_warrant"	"Answer.12074964_395_familiarGroup"	"Answer.4062498_576_opposingStance_warrant"	"Answer.4062498_576_familiarGroup"	"Answer.7528221_0_opposingStance_warrant"	"Answer.7528221_0_familiarGroup"	"Answer.12004909_495_opposingStance_warrant"	"Answer.12004909_495_familiarGroup"	"Answer.20922752_0_opposingStance_warrant"	"Answer.20922752_0_familiarGroup"	"Answer.16634255_0_opposingStance_warrant"	"Answer.16634255_0_familiarGroup"	"Answer.5477940_446_opposingStance_warrant"	"Answer.5477940_446_familiarGroup"	"Answer.16634255_0_opposingStance_warrant_impossible"	"Answer.6017945_213_opposingStance_warrant"	"Answer.6017945_213_familiarGroup"	"Answer.11163651_240_opposingStance_warrant"	"Answer.11163651_240_familiarGroup"	"Answer.19638956_248_opposingStance_warrant"	"Answer.6893177_176_familiarGroup"	"Answer.6893177_176_opposingStance_warrant_impossible"	"Answer.19638956_248_familiarGroup"	"Answer.6893177_176_opposingStance_warrant"	"Answer.19638956_248_opposingStance_warrant_impossible"	"Answer.18862412_71_opposingStance_warrant"	"Answer.18862412_71_familiarGroup"	"Answer.7951380_271_opposingStance_warrant"	"Answer.7951380_271_familiarGroup"	"Answer.7951380_271_opposingStance_warrant_impossible"	"Answer.18862412_71_opposingStance_warrant_impossible"	"Answer.12004552_11_opposingStance_warrant"	"Answer.12004552_11_familiarGroup"	"Answer.11893475_466_opposingStance_warrant"	"Answer.11893475_466_familiarGroup"	"Answer.12004552_11_opposingStance_warrant_impossible"	"Answer.11893475_466_opposingStance_warrant_impossible"	"Answer.18244616_0_opposingStance_warrant"	"Answer.18244616_0_familiarGroup"	"Answer.18546949_237_opposingStance_warrant"	"Answer.18546949_237_familiarGroup"	"Answer.18333733_333_opposingStance_warrant"	"Answer.18333733_333_familiarGroup"	"Answer.19640046_0_opposingStance_warrant"	"Answer.19640046_0_familiarGroup"	"Answer.18333733_333_opposingStance_warrant_impossible"
"3O4VWC1GEWIUYAL7RL802J2RN2T3JI"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Tue Mar 21 15:12:31 CET 2017"	"5"	"0"	"0"	"5"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"1200"	"604800"	"Fri Mar 24 15:12:31 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3O4VWC1GEWIUYAL7RL802J2RN2T3JI"	"3L6L49WXW19AVRMJSZERZY7CY1254E"	"A610SH5RY1NG1"	"Approved"	"Tue Mar 28 16:23:20 CEST 2017"	"Tue Mar 21 15:22:24 CET 2017"	"Tue Mar 21 15:23:20 CET 2017"	"Tue Mar 21 20:39:25 CET 2017"	""	""	""	""	""	"Police act aggressive because they are prepared to do so. "	"no"	"on"	"somewhat"	""	""
"3O4VWC1GEWIUYAL7RL802J2RN2T3JI"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Tue Mar 21 15:12:31 CET 2017"	"5"	"0"	"0"	"5"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"1200"	"604800"	"Fri Mar 24 15:12:31 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3O4VWC1GEWIUYAL7RL802J2RN2T3JI"	"3DQQ64TANHXQX3NMMKTOSWVK9U3WPE"	"A1U5HO7EE3KSMD"	"Approved"	"Tue Mar 28 16:42:31 CEST 2017"	"Tue Mar 21 15:37:53 CET 2017"	"Tue Mar 21 15:42:31 CET 2017"	"Tue Mar 21 20:39:25 CET 2017"	""	""	""	""	""	"...the uniforms police wear are perceived as aggressive, and, because of this perceived aggression, the police officers wearing the uniforms act aggressively. He believes that less aggressive uniforms will result in less aggressive policing."	"somewhat"		"yes"	""	""	"...if he had taken marijuana, it would have acted as a gateway to harder drugs for him and he would have died from drug abuse."
"3O4VWC1GEWIUYAL7RL802J2RN2T3JI"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Tue Mar 21 15:12:31 CET 2017"	"5"	"0"	"0"	"5"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"1200"	"604800"	"Fri Mar 24 15:12:31 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3O4VWC1GEWIUYAL7RL802J2RN2T3JI"	"3LOTDFNYA8BE6QYS8HXJG2HG7OJFWX"	"A2JRMLNT34HOTC"	"Approved"	"Tue Mar 28 17:06:47 CEST 2017"	"Tue Mar 21 16:02:47 CET 2017"	"Tue Mar 21 16:06:47 CET 2017"	"Tue Mar 21 20:39:25 CET 2017"	""	""	""	""	""	"If police officers have guns and nightsticks on hand, they are more likely to use them against people they perceive as threats."	"yes"		"yes"	""	""	"He thinks that if he had tried marijuana, he would have subsequently done harder drugs that would have led to his death."
"3O4VWC1GEWIUYAL7RL802J2RN2T3JI"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Tue Mar 21 15:12:31 CET 2017"	"5"	"0"	"0"	"5"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"1200"	"604800"	"Fri Mar 24 15:12:31 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3O4VWC1GEWIUYAL7RL802J2RN2T3JI"	"39LOEL67OTH80DMHQJGB1DPXMRL83C"	"A1I4CYG5YDFTYM"	"Approved"	"Tue Mar 28 18:36:31 CEST 2017"	"Tue Mar 21 17:35:00 CET 2017"	"Tue Mar 21 17:36:31 CET 2017"	"Tue Mar 21 20:39:25 CET 2017"	""	""	""	""	""	"How police dress affects how they act."	"somewhat"		"somewhat"	""	""	"If marijuana was a gateway drug I would have been dead over 2 decades ago due to using it and being driven to try more drugs."
"3O4VWC1GEWIUYAL7RL802J2RN2T3JI"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Tue Mar 21 15:12:31 CET 2017"	"5"	"0"	"0"	"5"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"1200"	"604800"	"Fri Mar 24 15:12:31 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3O4VWC1GEWIUYAL7RL802J2RN2T3JI"	"39LNWE0K4V8LODBDEPO31B9B20FUIJ"	"AC5UD8N187QD6"	"Approved"	"Tue Mar 28 20:01:28 CEST 2017"	"Tue Mar 21 18:55:42 CET 2017"	"Tue Mar 21 19:01:28 CET 2017"	"Tue Mar 21 20:39:25 CET 2017"	""	""	""	""	""	"police are first to display aggression."	"somewhat"		"somewhat"	""	""	"had he smoked marijuana in his early life, he would be dead by now. "
"3H781YYV6TURMBX9SZ30NGTXCT9TE3"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Tue Mar 21 15:12:31 CET 2017"	"5"	"1"	"0"	"4"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"1200"	"604800"	"Tue Mar 21 20:37:44 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3H781YYV6TURMBX9SZ30NGTXCT9TE3"	"39PAAFCODNCBA6GODRXCB4D3ROKVT6"	"A610SH5RY1NG1"	"Approved"	"Tue Mar 28 16:18:16 CEST 2017"	"Tue Mar 21 15:17:29 CET 2017"	"Tue Mar 21 15:18:16 CET 2017"	"Tue Mar 21 20:39:25 CET 2017"	""	""	""	""	""					""	""		"If we make sure we don't outproduce then overcrowding is physically impossible."	"somewhat"	"The Olympics create opportunities in the host cities that benefit everyone."	"somewhat"
"3H781YYV6TURMBX9SZ30NGTXCT9TE3"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Tue Mar 21 15:12:31 CET 2017"	"5"	"1"	"0"	"4"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"1200"	"604800"	"Tue Mar 21 20:37:44 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3H781YYV6TURMBX9SZ30NGTXCT9TE3"	"3PW9OPU9PRW14V6DNYTR3TXX27H12C"	"A35IEUJLYNMETD"	"Approved"	"Tue Mar 28 19:03:11 CEST 2017"	"Tue Mar 21 17:59:59 CET 2017"	"Tue Mar 21 18:03:11 CET 2017"	"Tue Mar 21 20:39:25 CET 2017"	""	""	""	""	""					""	""			"yes"	"Cities can benefit from hosting."	"yes"	"on"
"3H781YYV6TURMBX9SZ30NGTXCT9TE3"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Tue Mar 21 15:12:31 CET 2017"	"5"	"1"	"0"	"4"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"1200"	"604800"	"Tue Mar 21 20:37:44 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3H781YYV6TURMBX9SZ30NGTXCT9TE3"	"3DBQWDE4Y7AWHZWPA4TNY7DCPIHN5B"	"AROEBUDI2L9G9"	"Approved"	"Tue Mar 28 19:59:59 CEST 2017"	"Tue Mar 21 18:58:29 CET 2017"	"Tue Mar 21 18:59:59 CET 2017"	"Tue Mar 21 20:39:25 CET 2017"	""	""	""	""	""					""	""		"We only have so many resources for so many people, so overcrowding is not a threat because we could not support it."	"somewhat"	"The Olympics are worth a lot more because they cause a lot of opportunity to the cities."	"somewhat"	
"3H781YYV6TURMBX9SZ30NGTXCT9TE3"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Tue Mar 21 15:12:31 CET 2017"	"5"	"1"	"0"	"4"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"1200"	"604800"	"Tue Mar 21 20:37:44 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3H781YYV6TURMBX9SZ30NGTXCT9TE3"	"3ZAZR5XV02UBX9JNS2RP70QVRDCZCD"	"A1UY2W2FL9CWN"	"Approved"	"Tue Mar 28 20:18:45 CEST 2017"	"Tue Mar 21 19:14:52 CET 2017"	"Tue Mar 21 19:18:45 CET 2017"	"Tue Mar 21 20:39:25 CET 2017"	""	""	""	""	""					""	""			"yes"	"That host cities benefit from the Olympics because of the revenue that is brought in as well as the bump in tourism that will follow the Olympics. "	"yes"	"on"
"3P7RGTLO6EPPTFQAILNMQ6GA81LAKK"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Tue Mar 21 15:12:31 CET 2017"	"5"	"2"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00002.html"	"1200"	"604800"	"Tue Mar 21 20:37:46 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3P7RGTLO6EPPTFQAILNMQ6GA81LAKK"	"3RJSC4XJ116TW34I9YRPNVHZHPL50X"	"A610SH5RY1NG1"	"Approved"	"Tue Mar 28 16:14:10 CEST 2017"	"Tue Mar 21 15:13:03 CET 2017"	"Tue Mar 21 15:14:10 CET 2017"	"Tue Mar 21 20:39:25 CET 2017"	""	""	""	""	""					""	""							"Humanities programs don't let students think for themselves."	"no"	"It would be a waste to have police wear cameras since they are already everywhere. "	"somewhat"
