"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.collectedAnnotationResults"	"Answer.8889573_850_stance_group"	"Answer.8889573_850_opposingStance_warrant"	"Answer.16685682_98_stance_group"	"Answer.16685682_98_opposingStance_warrant"	"Answer.3651490_93_stance_group"	"Answer.3651490_93_opposingStance_warrant"	"Answer.17010578_0_stance_group"	"Answer.17010578_0_opposingStance_warrant"	"Answer.19124806_485_stance_group"	"Answer.19124806_485_opposingStance_warrant"	"Answer.3173882_189_stance_group"	"Answer.3173882_189_opposingStance_warrant"	"Answer.18546714_88_stance_group"	"Answer.18546714_88_opposingStance_warrant"	"Answer.3235492_430_stance_group"	"Answer.3235492_430_opposingStance_warrant"	"Answer.11540283_0_stance_group"	"Answer.11540283_0_opposingStance_warrant"	"Answer.6818491_263_stance_group"	"Answer.6818491_263_opposingStance_warrant"	"Answer.feedback"	"Answer.Submit HIT"	"Answer.8889573_850_opposingStance_warrant_impossible"	"Answer.3235492_430_opposingStance_warrant_impossible"	"Answer.19124806_485_opposingStance_warrant_impossible"	"Answer.17010578_0_opposingStance_warrant_impossible"	"Answer.3173882_189_opposingStance_warrant_impossible"	"Answer.11540283_0_opposingStance_warrant_impossible"	"Answer.6818491_263_opposingStance_warrant_impossible"	"Answer.18546714_88_opposingStance_warrant_impossible"	"Answer.9853997_613_stance_group"	"Answer.9853997_613_opposingStance_warrant"	"Answer.11541348_5_stance_group"	"Answer.11541348_5_opposingStance_warrant_impossible"	"Answer.11891248_45_stance_group"	"Answer.11891248_45_opposingStance_warrant"	"Answer.4967224_678_stance_group"	"Answer.4967224_678_opposingStance_warrant"	"Answer.6099856_284_stance_group"	"Answer.6099856_284_opposingStance_warrant"	"Answer.15507637_225_stance_group"	"Answer.15507637_225_opposingStance_warrant"	"Answer.19120938_0_stance_group"	"Answer.19120938_0_opposingStance_warrant"	"Answer.8834740_349_stance_group"	"Answer.8834740_349_opposingStance_warrant"	"Answer.16621092_0_stance_group"	"Answer.16621092_0_opposingStance_warrant"	"Answer.15978072_125_stance_group"	"Answer.15978072_125_opposingStance_warrant"	"Answer.16621092_0_opposingStance_warrant_impossible"	"Answer.11541348_5_opposingStance_warrant"	"Answer.4967224_678_opposingStance_warrant_impossible"	"Answer.11891248_45_opposingStance_warrant_impossible"	"Answer.6099856_284_opposingStance_warrant_impossible"	"Answer.15507637_225_opposingStance_warrant_impossible"	"Answer.8834740_349_opposingStance_warrant_impossible"	"Answer.15978072_125_opposingStance_warrant_impossible"	"Answer.19120938_0_opposingStance_warrant_impossible"	"Answer.13843343_254_stance_group"	"Answer.13843343_254_opposingStance_warrant_impossible"	"Answer.4427401_48_stance_group"	"Answer.4427401_48_opposingStance_warrant_impossible"	"Answer.16964122_0_stance_group"	"Answer.16964122_0_opposingStance_warrant"	"Answer.4373275_92_stance_group"	"Answer.4373275_92_opposingStance_warrant_impossible"	"Answer.10949342_224_stance_group"	"Answer.10949342_224_opposingStance_warrant_impossible"	"Answer.10523770_0_stance_group"	"Answer.10523770_0_opposingStance_warrant_impossible"	"Answer.18303085_493_stance_group"	"Answer.18303085_493_opposingStance_warrant_impossible"	"Answer.12013230_175_stance_group"	"Answer.12013230_175_opposingStance_warrant_impossible"	"Answer.3188226_11_stance_group"	"Answer.3188226_11_opposingStance_warrant_impossible"	"Answer.5477994_253_stance_group"	"Answer.5477994_253_opposingStance_warrant_impossible"	"Answer.13843343_254_opposingStance_warrant"	"Answer.4427401_48_opposingStance_warrant"	"Answer.4373275_92_opposingStance_warrant"	"Answer.10949342_224_opposingStance_warrant"	"Answer.10523770_0_opposingStance_warrant"	"Answer.18303085_493_opposingStance_warrant"	"Answer.12013230_175_opposingStance_warrant"	"Answer.3188226_11_opposingStance_warrant"	"Answer.5477994_253_opposingStance_warrant"	"Answer.16964122_0_opposingStance_warrant_impossible"	"Answer.16632833_240_stance_group"	"Answer.16632833_240_opposingStance_warrant_impossible"	"Answer.9863387_59_stance_group"	"Answer.9863387_59_opposingStance_warrant"	"Answer.11525742_287_stance_group"	"Answer.11525742_287_opposingStance_warrant_impossible"	"Answer.6511026_556_stance_group"	"Answer.6511026_556_opposingStance_warrant"	"Answer.9308555_258_stance_group"	"Answer.9308555_258_opposingStance_warrant_impossible"	"Answer.19121820_0_stance_group"	"Answer.19121820_0_opposingStance_warrant_impossible"	"Answer.15164199_250_stance_group"	"Answer.15164199_250_opposingStance_warrant"	"Answer.15163752_69_stance_group"	"Answer.15163752_69_opposingStance_warrant"	"Answer.7228428_249_stance_group"	"Answer.7228428_249_opposingStance_warrant_impossible"	"Answer.16100791_62_stance_group"	"Answer.16100791_62_opposingStance_warrant_impossible"	"Answer.11525742_287_opposingStance_warrant"	"Answer.9308555_258_opposingStance_warrant"	"Answer.7228428_249_opposingStance_warrant"	"Answer.16100791_62_opposingStance_warrant"	"Answer.16632833_240_opposingStance_warrant"	"Answer.19121820_0_opposingStance_warrant"	"Answer.15164199_250_opposingStance_warrant_impossible"	"Answer.15163752_69_opposingStance_warrant_impossible"	"Answer.6511026_556_opposingStance_warrant_impossible"	"Answer.9863387_59_opposingStance_warrant_impossible"	"Answer.3175740_0_opposingStance_warrant_impossible"	"Answer.16177946_0_stance_group"	"Answer.17278571_164_stance_group"	"Answer.16177946_0_opposingStance_warrant"	"Answer.12099899_102_stance_group"	"Answer.6947973_263_opposingStance_warrant"	"Answer.4425252_591_opposingStance_warrant_impossible"	"Answer.15377864_340_stance_group"	"Answer.4842409_0_stance_group"	"Answer.15377864_340_opposingStance_warrant_impossible"	"Answer.12099899_102_opposingStance_warrant_impossible"	"Answer.17141312_228_opposingStance_warrant_impossible"	"Answer.17141312_228_stance_group"	"Answer.6947973_263_stance_group"	"Answer.10226499_0_opposingStance_warrant_impossible"	"Answer.4842409_0_opposingStance_warrant"	"Answer.3175740_0_stance_group"	"Answer.4425252_591_stance_group"	"Answer.17278571_164_opposingStance_warrant"	"Answer.10226499_0_stance_group"	"Answer.4842409_0_opposingStance_warrant_impossible"	"Answer.10226499_0_opposingStance_warrant"	"Answer.12099899_102_opposingStance_warrant"	"Answer.3175740_0_opposingStance_warrant"	"Answer.15377864_340_opposingStance_warrant"	"Answer.4425252_591_opposingStance_warrant"	"Answer.17141312_228_opposingStance_warrant"	"Answer.17502811_263_stance_group"	"Answer.17502811_263_opposingStance_warrant"	"Answer.5373079_114_stance_group"	"Answer.5373079_114_opposingStance_warrant"	"Answer.3648184_158_stance_group"	"Answer.3648184_158_opposingStance_warrant"	"Answer.11408162_97_stance_group"	"Answer.11408162_97_opposingStance_warrant_impossible"	"Answer.7049483_341_stance_group"	"Answer.7049483_341_opposingStance_warrant"	"Answer.14227993_62_stance_group"	"Answer.14227993_62_opposingStance_warrant"	"Answer.7440879_181_stance_group"	"Answer.7440879_181_opposingStance_warrant"	"Answer.17014181_38_stance_group"	"Answer.17014181_38_opposingStance_warrant"	"Answer.2261031_49_stance_group"	"Answer.2261031_49_opposingStance_warrant"	"Answer.6891432_427_stance_group"	"Answer.6891432_427_opposingStance_warrant"	"Answer.3648184_158_opposingStance_warrant_impossible"	"Answer.11408162_97_opposingStance_warrant"	"Answer.7049483_341_opposingStance_warrant_impossible"	"Answer.7440879_181_opposingStance_warrant_impossible"	"Answer.2261031_49_opposingStance_warrant_impossible"	"Answer.6891432_427_opposingStance_warrant_impossible"	"Answer.5373079_114_opposingStance_warrant_impossible"	"Answer.17502811_263_opposingStance_warrant_impossible"
"3G5RUKN2ECFCW218NS12M3MUXO69NS"	"3CGY4DPHZSWZ9UZ891XH6KA0YF1ILA"	"[Qualification HIT: Submit only one HIT] Select the incorrect claim of an argument and explain why it is incorrect [~8 mins]"	"This HIT requires creativity and logical thinking. See details in the HIT."	"Argumentation, NLP, natural language processing"	"$1.00"	"Tue Mar 28 21:04:02 CEST 2017"	"9"	"0"	"0"	"9"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"1200"	"604800"	"Fri Mar 31 21:04:02 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2ECFCW218NS12M3MUXO69NS"	"38SKSKU7R29I5NOJ5BW2AODSQSXLIU"	"A2B6WQG0A9CKXQ"	"Approved"	"Tue Apr 04 21:17:12 CEST 2017"	"Tue Mar 28 21:08:07 CEST 2017"	"Tue Mar 28 21:17:12 CEST 2017"	"Wed Mar 29 10:13:17 CEST 2017"	""	""	""	""	""	"0"	"Cursive is a historic writing style, which can teach children things."	"1"	"They can help our economy. "	"0"	"They do not have a high enough passing rate."	"0"	"Declawing cats is an inhumane method."	"0"	"Judges should be allowed to have preferences on candidates and voice them."	"0"	"Everyone should pay taxes."	"0"	"The Olympics are irrelevant. "	"0"	"I raised my daughter successfully this way. "	"0"	"It has a positive effect on people"	"0"	"Sports competitions should be based on natural ability, not enhanced performance."	""	""
"3G5RUKN2ECFCW218NS12M3MUXO69NS"	"3CGY4DPHZSWZ9UZ891XH6KA0YF1ILA"	"[Qualification HIT: Submit only one HIT] Select the incorrect claim of an argument and explain why it is incorrect [~8 mins]"	"This HIT requires creativity and logical thinking. See details in the HIT."	"Argumentation, NLP, natural language processing"	"$1.00"	"Tue Mar 28 21:04:02 CEST 2017"	"9"	"0"	"0"	"9"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"1200"	"604800"	"Fri Mar 31 21:04:02 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2ECFCW218NS12M3MUXO69NS"	"3EA3QWIZ4J76O0WOEKYTWFN9K5JTI5"	"A1P0NNR8HOQ95R"	"Approved"	"Tue Apr 04 21:25:56 CEST 2017"	"Tue Mar 28 21:06:02 CEST 2017"	"Tue Mar 28 21:25:56 CEST 2017"	"Wed Mar 29 10:13:17 CEST 2017"	""	""	""	""	""	"0"		"1"	"causing havoc would undermine their pursuit of financial prosperity"	"0"	"online classes are only interested in the bare mininum of perfomance"	"0"	"it is an unethical and painful proceducre"	"0"	"A justice has this job because their opinion especially matters"	"0"	"everyone should have to pay taxes even if the situation does not directly apply to them at the time. "	"0"	"postponing will not be damaging"	"0"		"0"	"The rock and roll hall of fame brings happiness to people"	"0"	"It makes the competition valid and fair for all."	"more time!"	""	"on"	"on"
"3G5RUKN2ECFCW218NS12M3MUXO69NS"	"3CGY4DPHZSWZ9UZ891XH6KA0YF1ILA"	"[Qualification HIT: Submit only one HIT] Select the incorrect claim of an argument and explain why it is incorrect [~8 mins]"	"This HIT requires creativity and logical thinking. See details in the HIT."	"Argumentation, NLP, natural language processing"	"$1.00"	"Tue Mar 28 21:04:02 CEST 2017"	"9"	"0"	"0"	"9"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"1200"	"604800"	"Fri Mar 31 21:04:02 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2ECFCW218NS12M3MUXO69NS"	"3NPFYT4IZDGZ9QZDT6ZN06VZIOFXG0"	"A3QSFE6GKO157S"	"Approved"	"Tue Apr 04 21:41:54 CEST 2017"	"Tue Mar 28 21:27:06 CEST 2017"	"Tue Mar 28 21:41:54 CEST 2017"	"Wed Mar 29 10:13:17 CEST 2017"	""	""	""	""	""	"0"	"The claim is incorrect because the reason gives positive examples of why children should learn cursive."	"0"	"The reason given is an alternative reason why refugees are incoming, not to terrorize."	"1"	"The reason given is a way of potentially increasing the passing rate by offering an alternative method."	"0"		"0"		"0"		"0"	"The reason given supports the idea of postponing the Olympics not being an issue."	"0"		"0"		"0"	"This reason is a counterexample as to why doping should be allowed."	"The timer was a bit short."	""		"on"	"on"	"on"	"on"	"on"
"3G5RUKN2ECFCW218NS12M3MUXO69NS"	"3CGY4DPHZSWZ9UZ891XH6KA0YF1ILA"	"[Qualification HIT: Submit only one HIT] Select the incorrect claim of an argument and explain why it is incorrect [~8 mins]"	"This HIT requires creativity and logical thinking. See details in the HIT."	"Argumentation, NLP, natural language processing"	"$1.00"	"Tue Mar 28 21:04:02 CEST 2017"	"9"	"0"	"0"	"9"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"1200"	"604800"	"Fri Mar 31 21:04:02 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2ECFCW218NS12M3MUXO69NS"	"3KIBXJ1WD66HH3H4I6X6FLWZD1RKOL"	"A3CX9UQ91LNQJJ"	"Approved"	"Tue Apr 04 21:43:54 CEST 2017"	"Tue Mar 28 21:31:12 CEST 2017"	"Tue Mar 28 21:43:54 CEST 2017"	"Wed Mar 29 10:13:17 CEST 2017"	""	""	""	""	""	"0"	"Cursive is a valuable subject to learn "	"1"	"Refugees want to contribute and improve the european economy."	"1"	"Online classes increase the likelyhood of more students graduating"	"0"		"0"		"0"	"People without children also pay school taxes"	"1"	"No one cares about what's going on with the Olymipics"	"0"	"Parents need to make an impact on their child's life"	"0"	"It is a great learning tool for music lovers"	"0"	"Doping takes away the integrity of athletic talent."	""	""			"on"	"on"		
"3G5RUKN2ECFCW218NS12M3MUXO69NS"	"3CGY4DPHZSWZ9UZ891XH6KA0YF1ILA"	"[Qualification HIT: Submit only one HIT] Select the incorrect claim of an argument and explain why it is incorrect [~8 mins]"	"This HIT requires creativity and logical thinking. See details in the HIT."	"Argumentation, NLP, natural language processing"	"$1.00"	"Tue Mar 28 21:04:02 CEST 2017"	"9"	"0"	"0"	"9"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"1200"	"604800"	"Fri Mar 31 21:04:02 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2ECFCW218NS12M3MUXO69NS"	"3Z7EFSHGNAQMSEJ8RK34AFAKKWNXCQ"	"A2W1C5PDHUF25O"	"Approved"	"Tue Apr 04 21:44:06 CEST 2017"	"Tue Mar 28 21:25:02 CEST 2017"	"Tue Mar 28 21:44:06 CEST 2017"	"Wed Mar 29 10:13:17 CEST 2017"	""	""	""	""	""	"0"	"The first premise is wrong -- cursive is relatively recent, though centuries old. And beauty is subjective."	"1"	"(I assume this means that the refugees aren't fleeing persecution but want a better life style.) The argument  has no evidence to support the claim."		"Doesn't put forward an argument either way."	"1"	"Doesn't state a reason. Just an opinion."	"1"	"Opinion only"	"0"		"1"	"Doesn't really address the issue -- relies on personal knowledge."	"1"	"Doesn't explain about the daughter."	"1"	"Only a personal opinion"			""	""					"on"		"on"
"3G5RUKN2ECFCW218NS12M3MUXO69NS"	"3CGY4DPHZSWZ9UZ891XH6KA0YF1ILA"	"[Qualification HIT: Submit only one HIT] Select the incorrect claim of an argument and explain why it is incorrect [~8 mins]"	"This HIT requires creativity and logical thinking. See details in the HIT."	"Argumentation, NLP, natural language processing"	"$1.00"	"Tue Mar 28 21:04:02 CEST 2017"	"9"	"0"	"0"	"9"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"1200"	"604800"	"Fri Mar 31 21:04:02 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2ECFCW218NS12M3MUXO69NS"	"3MAOD8E57RM5JIGZGACIQQ4WJ01XN8"	"A2D563QZFLUW9H"	"Approved"	"Tue Apr 04 21:52:01 CEST 2017"	"Tue Mar 28 21:45:23 CEST 2017"	"Tue Mar 28 21:52:01 CEST 2017"	"Wed Mar 29 10:13:17 CEST 2017"	""	""	""	""	""	"1"	"It's been used forever and it needs to continue"	"0"	"They bring the country a better economy"	"0"	"They need to try different forms of teaching to get more kids to graduate and pass. "	"0"	"It's unacceptable meaning it shouldn't be legal"	"0"	"They should be able to speak their minds."	"1"	"Why should they pay for their kids to go to school if they aren't going. "	"1"	"Noone cares about them so it should be postponed"	"0"	"she would rather show than tell "	"0"	"It helped them develop knowledge so of course it matters. "	"0"	"It would be more about how high the person is than how good the person is at what they do"	""	""							
"3G5RUKN2ECFCW218NS12M3MUXO69NS"	"3CGY4DPHZSWZ9UZ891XH6KA0YF1ILA"	"[Qualification HIT: Submit only one HIT] Select the incorrect claim of an argument and explain why it is incorrect [~8 mins]"	"This HIT requires creativity and logical thinking. See details in the HIT."	"Argumentation, NLP, natural language processing"	"$1.00"	"Tue Mar 28 21:04:02 CEST 2017"	"9"	"0"	"0"	"9"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"1200"	"604800"	"Fri Mar 31 21:04:02 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2ECFCW218NS12M3MUXO69NS"	"3LEIZ60CDKB9ZBCKGIHY5APNMCKZ9C"	"A21SIPO89DP66I"	"Approved"	"Tue Apr 04 21:59:31 CEST 2017"	"Tue Mar 28 21:42:54 CEST 2017"	"Tue Mar 28 21:59:31 CEST 2017"	"Wed Mar 29 10:13:17 CEST 2017"	""	""	""	""	""	"0"	"The reason was supportive, and therefore the argument should have been supportive"	"0"	"the additional info suggests that those who use their passports might be terrorists, so this claim is inconsistent with the argument."	"1"	"The reason given is only consistent with a supportive argument"	"0"		"0"		"1"	"This claim fills in the missing information."	"0"	"The reason is only consistent with a claim to support postponing the olympics"	"0"	"The reason given is inconsistent with a claim that extreme parenting is counterproductive"	"0"	"This claim is inconsistent with the arguments given"	"0"		""	""			"on"	"on"			"on"
"3G5RUKN2ECFCW218NS12M3MUXO69NS"	"3CGY4DPHZSWZ9UZ891XH6KA0YF1ILA"	"[Qualification HIT: Submit only one HIT] Select the incorrect claim of an argument and explain why it is incorrect [~8 mins]"	"This HIT requires creativity and logical thinking. See details in the HIT."	"Argumentation, NLP, natural language processing"	"$1.00"	"Tue Mar 28 21:04:02 CEST 2017"	"9"	"0"	"0"	"9"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"1200"	"604800"	"Fri Mar 31 21:04:02 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2ECFCW218NS12M3MUXO69NS"	"3BF51CHDTWM5CWODA0SYCSKPNI80HA"	"A3SOZYQZWJOOYS"	"Approved"	"Tue Apr 04 22:21:52 CEST 2017"	"Tue Mar 28 22:06:51 CEST 2017"	"Tue Mar 28 22:21:52 CEST 2017"	"Wed Mar 29 10:13:17 CEST 2017"	""	""	""	""	""	"0"	"The argument states that students learn a lot from it, which is a positive and supports students being taught it."	"0"	"I'm not sure exactly what the argument is trying to say, but I think by say they are economic migrants, they are saying that they're that and not terrorist or dangerous people."	"1"	"The reason given states that online learning needs to have a higher passing rate to be seen as a good way of learning."	"0"	"The reason give says outright that it's not acceptable to declaw a cat."	"0"	"The reason given says that a justice should be allowed to speak their mind, which would include denouncing a Justice."	"0"	"The reason given states that because someone with no children has to pay taxes, someone with home schooled children should as well."	"0"	"I think the reason given is saying to postpone them because no one cares about the Olympics. This isn't a very good argument."	"0"	"The reason give says that the person having strict control is a good example to support it leading to greater success."	"0"	"The reason given says that listening to Rock music helped them heal and learn a lot, and that alone is reason to keep."	"0"	"The argument is against it, worrying that sports would start to be dominated by athletes who take the better drugs and that would be what determines winners, not actual athletic ability."	""	""							
"3G5RUKN2ECFCW218NS12M3MUXO69NS"	"3CGY4DPHZSWZ9UZ891XH6KA0YF1ILA"	"[Qualification HIT: Submit only one HIT] Select the incorrect claim of an argument and explain why it is incorrect [~8 mins]"	"This HIT requires creativity and logical thinking. See details in the HIT."	"Argumentation, NLP, natural language processing"	"$1.00"	"Tue Mar 28 21:04:02 CEST 2017"	"9"	"0"	"0"	"9"	"Reviewable"	"NotReviewed"	"mthit-00000.html"	"1200"	"604800"	"Fri Mar 31 21:04:02 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2ECFCW218NS12M3MUXO69NS"	"3L2IS5HSFBUD2EM4B51V6J5SPJVUNQ"	"AK7NIT4IJ8X6D"	"Approved"	"Wed Apr 05 00:09:32 CEST 2017"	"Tue Mar 28 23:56:09 CEST 2017"	"Wed Mar 29 00:09:32 CEST 2017"	"Wed Mar 29 10:13:17 CEST 2017"	""	""	""	""	""	"0"	"The arguments highlights some appreciation of cursive and how long it has been used"	"0"	"The argument supports the statement and the claim is incorrect based on that"	"1"	"Typical classes require 70% to pass"	"0"	"The argument questions the morality of declawing the cat"	"0"	"The claim is the opposite of the argument"	"0"	"The argument claims that everyone has to pay the taxes"			"0"	"The argument claims that they helped improve their daughter's life"	"0"	"The argument explains how it helped them to get better"			"The task was easy to understand. It was interesting to do something like this in contrast to some of the other HITs I usually do."	""							"on"	"on"
"3MXX6RQ9EVHB2H79MCI39KG9BBT4PN"	"3CGY4DPHZSWZ9UZ891XH6KA0YF1ILA"	"[Qualification HIT: Submit only one HIT] Select the incorrect claim of an argument and explain why it is incorrect [~8 mins]"	"This HIT requires creativity and logical thinking. See details in the HIT."	"Argumentation, NLP, natural language processing"	"$1.00"	"Tue Mar 28 21:04:02 CEST 2017"	"9"	"0"	"0"	"9"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"1200"	"604800"	"Fri Mar 31 21:04:02 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3MXX6RQ9EVHB2H79MCI39KG9BBT4PN"	"39GXDJN2OUQSCMO0ATMHK8HGEUUV8F"	"A248P03SBIGVNH"	"Approved"	"Tue Apr 04 21:14:20 CEST 2017"	"Tue Mar 28 21:07:12 CEST 2017"	"Tue Mar 28 21:14:20 CEST 2017"	"Wed Mar 29 10:13:17 CEST 2017"	""	""	""	""	""																					""	""									"0"	"There are benefits to bearing the expense and living on campus as stated in the reason."	"0"	"on"	"0"	"The government interference only causes further problems within the education system."	"0"	"It would be unlawful to discriminate based on weight."	"0"	"Fees are the difference between poor customers staying poor and rich customers staying rich."	"1"	"The Internet is full of harmful things that can be accessed without supervision."	"0"	"Freedom of speech is a constitutional right."	"0"	"When only the minority of students benefit, the majority should be given priority. "	"0"	"Companies are more inclined to cheat on tests because of tight regulations. "	"1"	"There are threats at the borders that need to be contained. "
